*Exported on Mon Aug 05 07:54:08 BRT 2024
*
;;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT420201;G100CP2_FT420202
;Description;Controlador Indicador de Nivel CV CONTROLDE ALIMENTACAO DE MOSTO;VAZAO DE MOSTO CALCULADA;AFT DESEJADA NO MOSTO FINAL;AFT DO FS FINAL;Controlador Indicador de Vazao SP ALIMENTACAO DE FS;Controlador Indicador de Vazao SP AGUARDANDO DESCRIÇAO;Transmissor de Vazao AGUARDANDO DESCRIÇAO;Transmissor de Vazao AGUARDANDO DESCRIÇAO
;Data Type;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat;DoubleFloat
;Hi Engineering;"100";"0";"0";"0";"60.000";"60.000";"60.000";"60.000"
;Lo Engineering;"0";"0";"0";"0";"0";"0";"0";"0"
;Eng Units;%;kg/h;%;%;kg/h;kg/h;kg/h;kg/h

TimeStamp;Time Zone;G100CP2_LIC110003_MV;G100CP2_PV110007;G100CP2_PV110006;G100CP2_PV110005;G100CP2_FIC420201_SP;G100CP2_FIC420202_SP;G100CP2_FT420201;G100CP2_FT420202
31-07-2024 8:05:42;GMT-3.0;"44,57";"37.698,17";"37,00";"71,28";"19.563,12";"18.120,06";"19.557,50";"18.213,19"
31-07-2024 8:06:42;GMT-3.0;"44,65";"37.620,55";"37,00";"71,28";"19.526,88";"18.106,44";"19.535,81";"18.189,75"
31-07-2024 8:07:42;GMT-3.0;"44,73";"37.555,14";"37,00";"71,28";"19.495,94";"18.099,19";"19.539,38";"18.137,25"
31-07-2024 8:08:42;GMT-3.0;"44,80";"37.512,52";"37,00";"71,28";"19.461,56";"18.058,62";"19.508,44";"17.854,31"
31-07-2024 8:09:42;GMT-3.0;"44,88";"37.452,50";"37,00";"71,28";"19.432,50";"18.041,81";"19.447,44";"17.867,25"
31-07-2024 8:10:42;GMT-3.0;"44,96";"37.421,91";"37,00";"71,28";"19.400,94";"18.000,38";"19.435,06";"18.049,88"
31-07-2024 8:11:42;GMT-3.0;"45,04";"37.341,04";"37,00";"71,28";"19.383,12";"17.956,75";"19.421,12";"18.300,56"
31-07-2024 8:12:42;GMT-3.0;"45,12";"37.319,37";"37,00";"71,28";"19.372,81";"17.929,25";"19.386,75";"18.112,69"
31-07-2024 8:13:42;GMT-3.0;"45,19";"37.279,56";"37,00";"71,28";"19.337,19";"17.924,81";"19.354,62";"17.735,06"
31-07-2024 8:14:42;GMT-3.0;"45,27";"37.236,22";"37,00";"71,28";"19.335,00";"17.910,94";"19.324,44";"17.569,31"
31-07-2024 8:15:42;GMT-3.0;"45,35";"37.194,38";"37,00";"71,28";"19.316,25";"17.886,94";"19.307,06";"17.726,06"
31-07-2024 8:16:42;GMT-3.0;"45,43";"37.172,26";"37,00";"71,28";"19.308,75";"17.876,94";"19.283,94";"17.959,31"
31-07-2024 8:17:42;GMT-3.0;"45,50";"37.121,96";"37,00";"71,28";"19.270,62";"17.865,75";"19.292,50";"17.951,44"
31-07-2024 8:18:42;GMT-3.0;"45,58";"37.122,47";"37,00";"71,28";"19.267,81";"17.838,88";"19.271,00";"18.180,56"
31-07-2024 8:19:42;GMT-3.0;"45,66";"37.118,02";"37,00";"71,28";"19.268,12";"17.835,56";"19.265,38";"18.023,44"
31-07-2024 8:20:42;GMT-3.0;"45,74";"37.079,43";"37,00";"71,28";"19.261,25";"17.840,75";"19.280,25";"17.908,12"
31-07-2024 8:21:42;GMT-3.0;"45,81";"37.071,31";"37,00";"71,28";"19.255,00";"17.825,75";"19.262,12";"17.686,31"
31-07-2024 8:22:42;GMT-3.0;"45,89";"37.061,77";"37,00";"71,28";"19.237,19";"17.811,44";"19.255,50";"17.878,69"
31-07-2024 8:23:42;GMT-3.0;"45,97";"37.040,04";"37,00";"71,28";"19.227,81";"17.805,88";"19.269,31";"17.856,19"
31-07-2024 8:24:42;GMT-3.0;"46,05";"37.082,90";"37,00";"71,28";"19.238,75";"17.817,50";"19.255,56";"17.726,81"
31-07-2024 8:25:42;GMT-3.0;"46,12";"37.057,70";"37,00";"71,28";"19.255,94";"17.845,88";"19.249,56";"17.854,31"
31-07-2024 8:26:42;GMT-3.0;"46,20";"37.129,61";"37,00";"71,28";"19.262,81";"17.853,06";"19.252,94";"17.959,31"
31-07-2024 8:27:42;GMT-3.0;"46,28";"37.119,78";"37,00";"71,28";"19.258,44";"17.833,44";"19.282,06";"17.923,12"
31-07-2024 8:28:42;GMT-3.0;"46,36";"37.147,65";"37,00";"71,28";"19.265,00";"17.870,69";"19.290,62";"17.747,06"
31-07-2024 8:29:42;GMT-3.0;"46,43";"37.189,46";"37,00";"71,28";"19.290,31";"17.865,19";"19.290,44";"17.967,38"
31-07-2024 8:30:42;GMT-3.0;"46,51";"37.199,34";"37,00";"71,28";"19.296,25";"17.848,25";"19.314,06";"18.016,50"
31-07-2024 8:31:42;GMT-3.0;"46,59";"37.220,84";"37,00";"71,28";"19.323,12";"17.880,56";"19.333,75";"17.903,62"
